region;culture;Date;Production en tonne;Superficie en ha;Rendement kg/ha
REGION DE TAMBACOUNDA;SORGHO;2022;55586.7553202031;42937.5128569916;1294.59653392923
REGION DE TAMBACOUNDA;RIZ;2017;16132.9909923103;7557.62333254564;2134.66460055455
REGION DE TAMBACOUNDA;RIZ;2018;2788;785;3551.5923566879
REGION DE TAMBACOUNDA;RIZ;2019;3721.89998396;1437.09699;2589.87389846248
REGION DE TAMBACOUNDA;RIZ;2020;22008.377594381;7697.29861335831;2859.23395984488
REGION DE TAMBACOUNDA;RIZ;2021;6793.41143210203;3998.3537871808;1699.05210836583
REGION DE TAMBACOUNDA;RIZ;2022;22224.5319276713;8909.77147653983;2494.39977065521
REGION DE TAMBACOUNDA;MIL;2017;35076.4334354446;38785.1273218793;904.378452708015
REGION DE TAMBACOUNDA;MIL;2018;46533.2930378719;45346.9973321891;1026.16040257291
REGION DE TAMBACOUNDA;MIL;2019;44855.37;46630;961.942311816427
REGION DE TAMBACOUNDA;MIL;2020;63059.659;46764;1348.46589256693
REGION DE TAMBACOUNDA;MIL;2021;61432.6272503084;41486.71273613;1480.77837935826
REGION DE TAMBACOUNDA;MIL;2022;55613.8475849779;41140.5165836188;1351.80236426885
REGION DE TAMBACOUNDA;NIEBE;2017;2411.19093353864;3013.9886669233;800
REGION DE TAMBACOUNDA;NIEBE;2018;2777.7100268925;3447.38753361563;805.743479607943
REGION DE TAMBACOUNDA;NIEBE;2019;3522;4650;757.41935483871
REGION DE TAMBACOUNDA;NIEBE;2020;4079.863;5002;815.646341463415
REGION DE TAMBACOUNDA;NIEBE;2021;4513.748;4956;910.764326069411
REGION DE TAMBACOUNDA;NIEBE;2022;5545.11980013473;4795.52524010779;1156.31125319864
REGION DE TAMBACOUNDA;MANIOC;2017;995.5;81.5;12214.7239263804
REGION DE TAMBACOUNDA;MANIOC;2018;1095.05;89.65;12214.7239263804
REGION DE TAMBACOUNDA;MANIOC;2019;1026.18;83;12363.6144578313
REGION DE TAMBACOUNDA;MANIOC;2020;12348.1248115599;894.711500699274;13801.2362665608
REGION DE TAMBACOUNDA;MANIOC;2021;13959.4941641639;1007.64450464956;13853.5903284847
REGION DE TAMBACOUNDA;MANIOC;2022;5881.3521214523;457.244504649555;12862.5977166416
REGION DE TAMBACOUNDA;MAIS;2017;55245.9679;33961.2;1626.73780372896
REGION DE TAMBACOUNDA;MAIS;2018;62168.63042;35431.27;1754.62608086021
REGION DE TAMBACOUNDA;MAIS;2019;60224.5737;33739.1;1785.0083049044
REGION DE TAMBACOUNDA;MAIS;2020;101790.472652;38849.068;2620.15224282858
REGION DE TAMBACOUNDA;MAIS;2021;99099.2181967776;34345.7781695324;2885.33914438098
REGION DE TAMBACOUNDA;MAIS;2022;104694.59692;34847.6276;3004.35364271397
REGION DE TAMBACOUNDA;FONIO;2020;52.904352;88.17392;600
REGION DE TAMBACOUNDA;FONIO;2021;141.902352;236.50392;600
REGION DE TAMBACOUNDA;FONIO;2022;193.9332144;236.50392;820
BAKEL;ARACHIDE;2017;1139.75847001526;1000.66590870523;1139
BAKEL;ARACHIDE;2018;2971.535;1439;2065
BAKEL;ARACHIDE;2019;4018.8;1970;2040
BAKEL;ARACHIDE;2020;2843.90750997035;1873.52227692473;1517.94699481153
BAKEL;ARACHIDE;2021;886.634973837616;664.2271;1334.83709688692
BAKEL;ARACHIDE;2022;1760.201815;664.2271;2650
BAKEL;SORGHO;2017;2424.10253085796;2878.98162809734;842
BAKEL;SORGHO;2018;8529.67402882911;3166.87979090707;2693.4
BAKEL;SORGHO;2019;6513.325;2863;2275
BAKEL;SORGHO;2020;11912.69625;4987;2388.75
BAKEL;SORGHO;2021;6813.42391692849;3360.26950561368;2027.6421
BAKEL;SORGHO;2022;8866.78932369225;3477.17228380088;2550
BAKEL;RIZ;2017;2657.04;708;3752.8813559322
BAKEL;RIZ;2018;2110;446;4700
BAKEL;RIZ;2019;781.75;146;5354.45205479452
BAKEL;RIZ;2020;936;208;4500
BAKEL;RIZ;2021;910;260;3500
BAKEL;RIZ;2022;1202.15;197;6102
BAKEL;MIL;2017;696.191527394904;834.76202325528;834
BAKEL;MIL;2018;3913.20110819797;1859.00290175676;2105
BAKEL;MIL;2019;2520;1440;1750
BAKEL;MIL;2020;4667.25;2540;1837.5
BAKEL;MIL;2021;4229.4399387348;2706.796;1562.5263
BAKEL;MIL;2022;4207.2730688679;1876.15298500241;2242.5
BAKEL;NIEBE;2020;118.68;258;460
BAKEL;NIEBE;2021;146.328;268;546
BAKEL;NIEBE;2022;184.1;263;700
BAKEL;MAIS;2017;6116.44;3755;1628.87882822903
BAKEL;MAIS;2018;6775.4;3800;1783
BAKEL;MAIS;2019;5025;3350;1500
BAKEL;MAIS;2020;15184.26;5670;2678
BAKEL;MAIS;2021;9961.049811672;4257.42;2339.6916
BAKEL;MAIS;2022;12600.891;4179.4;3015
GOUDIRY;ARACHIDE;2017;11533.728177179;8913.23661296679;1294
GOUDIRY;ARACHIDE;2018;22731.8710111497;11920.7469358824;1906.91666666667
GOUDIRY;ARACHIDE;2019;21240;11800;1800
GOUDIRY;ARACHIDE;2020;15458.7426220527;10545;1465.97843736868
GOUDIRY;ARACHIDE;2021;13906.54296;9968.848;1395
GOUDIRY;ARACHIDE;2022;15657.395953491;10629.5967097698;1473
GOUDIRY;SORGHO;2017;4646.25;5250;885
GOUDIRY;SORGHO;2018;4999.775;5500;909.05
GOUDIRY;SORGHO;2019;4165;4900;850
GOUDIRY;SORGHO;2020;7567.134;7698;983
GOUDIRY;SORGHO;2021;6861.80854858777;6023.39106240395;1139.1936
GOUDIRY;SORGHO;2022;8083.3908057461;6023.39106240395;1342
GOUDIRY;RIZ;2017;409.319018343028;272.879345562019;1500
GOUDIRY;RIZ;2018;678;339;2000
GOUDIRY;RIZ;2019;669.05;372.5;1796.10738255034
GOUDIRY;RIZ;2020;1268.04259129072;604.875869112404;2096.36828983019
GOUDIRY;RIZ;2021;804.073190690788;423.851042934885;1897.0655
GOUDIRY;RIZ;2022;4306.86385888064;2370.04359508163;1817.20870781379
GOUDIRY;MIL;2017;9588.85282175928;10222.6575924939;938
GOUDIRY;MIL;2018;14250.8439064187;14438.4304005882;987.007833333333
GOUDIRY;MIL;2019;13395;14100;950
GOUDIRY;MIL;2020;17652.051;12989;1359
GOUDIRY;MIL;2021;18286.4085453992;12331.97073613;1482.8456
GOUDIRY;MIL;2022;16581.24026821;12816.4175986164;1293.75
GOUDIRY;NIEBE;2018;125.4;132;950
GOUDIRY;NIEBE;2019;147;150;980
GOUDIRY;NIEBE;2020;469.017;599;783
GOUDIRY;NIEBE;2021;589.8;600;983
GOUDIRY;NIEBE;2022;328.41175;370.25;887
GOUDIRY;MAIS;2017;11694.285;7719;1515
GOUDIRY;MAIS;2018;16981.8;8490.9;2000
GOUDIRY;MAIS;2019;14760;8200;1800
GOUDIRY;MAIS;2020;23278.673;8657;2689
GOUDIRY;MAIS;2021;19089.7642944439;8136.14313516866;2346.2916
GOUDIRY;MAIS;2022;21244.21524;8240.58;2578
KOUPENTOUM;ARACHIDE;2017;49748.2260293049;40478.6216674572;1229
KOUPENTOUM;ARACHIDE;2018;54420;45350;1200
KOUPENTOUM;ARACHIDE;2019;54963.6;45803;1200
KOUPENTOUM;ARACHIDE;2020;52907.436075;43049.175;1229
KOUPENTOUM;ARACHIDE;2021;70082.7279534828;45182.9593334914;1551.0876
KOUPENTOUM;ARACHIDE;2022;52767.3112001897;43972.7593334914;1200
KOUPENTOUM;SORGHO;2017;4362.79034065874;5138.7400950044;849
KOUPENTOUM;SORGHO;2018;5087.35269405436;5652.61410450484;900
KOUPENTOUM;SORGHO;2019;5097.8754;5653;901.8
KOUPENTOUM;SORGHO;2020;5583.81033;5897;946.89
KOUPENTOUM;SORGHO;2021;9476.76555935173;7042.27083990185;1345.6974
KOUPENTOUM;SORGHO;2022;6962.96078570287;7042.27083990185;988.738
KOUPENTOUM;RIZ;2017;379.054;291.58;1300
KOUPENTOUM;RIZ;2019;867.12;361.3;2400
KOUPENTOUM;RIZ;2020;3000.785;1217.42;2464.87243514974
KOUPENTOUM;RIZ;2021;313.48793145;414.06;757.1075
KOUPENTOUM;RIZ;2022;6337.49912553985;2026.433;3127.4160683032
KOUPENTOUM;MIL;2017;17307.3666051966;19402.8773600859;892
KOUPENTOUM;MIL;2018;17743.8875790823;19892.2506491954;892
KOUPENTOUM;MIL;2019;17940.37;20090;893
KOUPENTOUM;MIL;2020;24575.04;19504;1260
KOUPENTOUM;MIL;2021;27305.668399128;18650.73;1464.0536
KOUPENTOUM;MIL;2022;23168.4963279;18650.73;1242.23
KOUPENTOUM;NIEBE;2020;289;578;500
KOUPENTOUM;NIEBE;2021;582.12;588;990
KOUPENTOUM;NIEBE;2022;558.514;583;958
KOUPENTOUM;MANIOC;2017;768;64;12000
KOUPENTOUM;MANIOC;2018;844.8;70.4;12000
KOUPENTOUM;MANIOC;2019;816;68;12000
KOUPENTOUM;MANIOC;2020;11478.8623187282;835.822523247775;13733.6121
KOUPENTOUM;MANIOC;2021;13077.4941641639;947.644504649555;13800
KOUPENTOUM;MANIOC;2022;5047.6756534523;397.244504649555;12706.72242
KOUPENTOUM;MAIS;2017;10887.6282;7191.3;1514
KOUPENTOUM;MAIS;2018;11865.645;7910.43;1500
KOUPENTOUM;MAIS;2019;12039.5737;7989.1;1507
KOUPENTOUM;MAIS;2020;21601.305;8415;2567
KOUPENTOUM;MAIS;2021;21453.1048700189;7766.13343436372;2762.392
KOUPENTOUM;MAIS;2022;22922.6614;7904.366;2900
TAMBACOUNDA;ARACHIDE;2017;143203.763677477;112634.279620658;1271.40479931842
TAMBACOUNDA;ARACHIDE;2018;81900;45500;1800
TAMBACOUNDA;ARACHIDE;2019;79200;44000;1800
TAMBACOUNDA;ARACHIDE;2020;57854.9750769;45269.93355;1278
TAMBACOUNDA;ARACHIDE;2021;74762.7518931546;56927.0426341316;1313.3082
TAMBACOUNDA;ARACHIDE;2022;75978.0532926645;60782.4426341316;1250
TAMBACOUNDA;SORGHO;2017;29215.9369844888;28812.5611286872;1014
TAMBACOUNDA;SORGHO;2018;53650;29000;1850
TAMBACOUNDA;SORGHO;2019;43200;27000;1600
TAMBACOUNDA;SORGHO;2020;38543.8147837536;22672.8322257374;1700
TAMBACOUNDA;SORGHO;2021;39011.9191135193;24488.1986708849;1593.0906
TAMBACOUNDA;SORGHO;2022;31673.6144050619;26394.6786708849;1200
TAMBACOUNDA;RIZ;2017;12687.5779739672;6285.16398698362;2018.6550422937
TAMBACOUNDA;RIZ;2019;1403.97998396;557.29699;2519.26712175495
TAMBACOUNDA;RIZ;2020;16803.5500030902;5667.00274424591;2965.15649655403
TAMBACOUNDA;RIZ;2021;4765.85030996124;2900.44274424591;1643.14579883228
TAMBACOUNDA;RIZ;2022;10378.0189432508;4316.2948814582;2404.38135675863
TAMBACOUNDA;MIL;2017;7484.02248109377;8324.83034604424;899
TAMBACOUNDA;MIL;2018;10625.3604441729;9157.31338064866;1160.31416666667
TAMBACOUNDA;MIL;2019;11000;11000;1000
TAMBACOUNDA;MIL;2020;16165.318;11731;1378
TAMBACOUNDA;MIL;2021;11611.1103670464;7797.216;1489.1354
TAMBACOUNDA;MIL;2022;11656.83792;7797.216;1495
TAMBACOUNDA;NIEBE;2017;2411.19093353864;3013.9886669233;800
TAMBACOUNDA;NIEBE;2018;2652.3100268925;3315.38753361563;800
TAMBACOUNDA;NIEBE;2019;3375;4500;750
TAMBACOUNDA;NIEBE;2020;3203.166;3567;898
TAMBACOUNDA;NIEBE;2021;3195.5;3500;913
TAMBACOUNDA;NIEBE;2022;4474.09405013473;3579.27524010779;1250
TAMBACOUNDA;MANIOC;2017;227.5;17.5;13000
TAMBACOUNDA;MANIOC;2018;250.25;19.25;13000
TAMBACOUNDA;MANIOC;2019;210.18;15;14012
TAMBACOUNDA;MANIOC;2020;869.262492831692;58.8889774514986;14761.039
TAMBACOUNDA;MANIOC;2021;882;60;14700
TAMBACOUNDA;MANIOC;2022;833.676468;60;13894.6078
TAMBACOUNDA;MAIS;2017;26547.6147;15295.9;1735.60331199864
TAMBACOUNDA;MAIS;2018;26545.78542;15229.94;1743
TAMBACOUNDA;MAIS;2019;28400;14200;2000
TAMBACOUNDA;MAIS;2020;38781.234652;13905.068;2789
TAMBACOUNDA;MAIS;2021;48595.2992206429;14186.0816;3425.5618
TAMBACOUNDA;MAIS;2022;47926.82928;14523.2816;3300
TAMBACOUNDA;FONIO;2020;52.904352;88.17392;600
TAMBACOUNDA;FONIO;2021;141.902352;236.50392;600
TAMBACOUNDA;FONIO;2022;193.9332144;236.50392;820
REGION DE THIES;ARACHIDE;2017;104187.818484362;95866.2620295124;1086.80380645579
REGION DE THIES;ARACHIDE;2018;87344.9185567079;92486.4493667256;944.407739239393
REGION DE THIES;ARACHIDE;2019;60814.8;79845;761.660717640428
REGION DE THIES;ARACHIDE;2020;118545.021316993;99036.4928640368;1196.98323202679
REGION DE THIES;ARACHIDE;2021;84009.0709733206;85955.0517780125;977.360483596501
REGION DE THIES;ARACHIDE;2022;75433.19642241;85955.0517780125;877.588866064833
REGION DE THIES;SORGHO;2017;8084.26971842717;10609.3201467499;761.996961784939
REGION DE THIES;SORGHO;2018;10620;12700;836.220472440945
REGION DE THIES;SORGHO;2019;8285;11200;739.732142857143
REGION DE THIES;SORGHO;2020;9321.28291179628;13544.1459700062;688.214888737795
REGION DE THIES;SORGHO;2021;8783.2344599886;13089.983763695;670.988949913664
REGION DE THIES;SORGHO;2022;8614.12256976833;12108.3345756205;711.420923824851
REGION DE THIES;MIL;2017;110237.444721915;114218.467525927;965.145541782824
REGION DE THIES;MIL;2018;60236.75;108035;557.566992178461
REGION DE THIES;MIL;2019;57318;103236;555.213297686853
REGION DE THIES;MIL;2020;87148.2449615245;110911.602510781;785.745070747251
REGION DE THIES;MIL;2021;70572.8205736006;109133.766359371;646.663474815016
REGION DE THIES;MIL;2022;75172.5693728892;109133.766359371;688.811280693371
REGION DE THIES;NIEBE;2017;15522.1240328315;25543.4313845474;607.675758168562
REGION DE THIES;NIEBE;2018;18743.5;30070;623.328899235118
REGION DE THIES;NIEBE;2019;21910.75;40050;547.084893882647
REGION DE THIES;NIEBE;2020;36780.203;40234;914.157255057911
REGION DE THIES;NIEBE;2021;44890.1122;53008.6;846.845836335991
REGION DE THIES;NIEBE;2022;30348.612;55659.03;545.259448466853
REGION DE THIES;MANIOC;2017;511800;46000;11126.0869565217
REGION DE THIES;MANIOC;2018;639150;56700;11272.4867724868
REGION DE THIES;MANIOC;2019;603000;60300;10000
REGION DE THIES;MANIOC;2020;864504.181;60649;14254.2198717209
REGION DE THIES;MANIOC;2021;863455.5;58847;14672.8890172821
REGION DE THIES;MANIOC;2022;844650.44;58851.6;14352.2086060532
REGION DE THIES;MAIS;2017;2432.37989263207;3030.12325531114;802.732987302955
REGION DE THIES;MAIS;2018;2675.61788189527;3333.13558084225;802.732987302955
REGION DE THIES;MAIS;2019;1623.5;2750;590.363636363636
REGION DE THIES;MAIS;2020;1989.31782;2942;676.178728755948
REGION DE THIES;MAIS;2021;1712.13279015499;2954.89176723068;579.423181973125
REGION DE THIES;MAIS;2022;1462.10804869994;3002.05176723068;487.036254557562
MBOUR;ARACHIDE;2017;45053.6893728274;37420.0077847404;1204
MBOUR;ARACHIDE;2018;39798.084;36748;1083
MBOUR;ARACHIDE;2019;23200;29000;800
MBOUR;ARACHIDE;2020;39393.338787007;30993.9722950488;1271
MBOUR;ARACHIDE;2021;21699.961726275;21549.15;1006.9985
MBOUR;ARACHIDE;2022;21549.15;21549.15;1000
MBOUR;SORGHO;2017;6079.53461842717;7533.5001467499;807
MBOUR;SORGHO;2018;8075;8500;950
MBOUR;SORGHO;2019;6800;8000;850
MBOUR;SORGHO;2020;6883.87002054498;9834.10002934998;700
MBOUR;SORGHO;2021;6608.17553807134;9406.92003521998;702.48025
MBOUR;SORGHO;2022;6923.93602817598;8654.92003521998;800
MBOUR;MIL;2017;54418.7182090925;58958.5246035672;923
MBOUR;MIL;2018;38921;59000;659.677966101695
MBOUR;MIL;2019;34200;57000;600
MBOUR;MIL;2020;43027.4097738185;53383.8830940676;806
MBOUR;MIL;2021;37086.7534419766;54950.5430593146;674.9115
MBOUR;MIL;2022;41075.5309368376;54950.5430593146;747.5
MBOUR;NIEBE;2017;6105.78960748712;8722.55658212446;700
MBOUR;NIEBE;2018;6979;9970;700
MBOUR;NIEBE;2019;7170;10000;717
MBOUR;NIEBE;2020;10393.42;11678;890
MBOUR;NIEBE;2021;12165;15000;811
MBOUR;NIEBE;2022;13387.5;15750;850
MBOUR;MANIOC;2017;50400;5600;9000
MBOUR;MANIOC;2018;71250;7500;9500
MBOUR;MANIOC;2019;83000;8300;10000
MBOUR;MANIOC;2020;94824.521;8789;10789
MBOUR;MANIOC;2021;102235;8890;11500
MBOUR;MANIOC;2022;92226.44;7815.8;11800
MBOUR;MAIS;2017;421.771892632065;542.123255311137;778
MBOUR;MAIS;2018;463.949081895271;596.335580842251;778
MBOUR;MAIS;2019;350;500;700
MBOUR;MAIS;2020;449.23032;657;683.76
MBOUR;MAIS;2021;295.931694604991;505.951767230678;584.901
MBOUR;MAIS;2022;364.189648699941;560.291767230678;650
THIES;ARACHIDE;2017;19482.8566892524;18715.5203547093;1041
THIES;ARACHIDE;2018;13928.9145567079;19898.4493667256;700
THIES;ARACHIDE;2019;13265.2;20408;650
THIES;ARACHIDE;2020;28839.9620328356;25726.995568988;1121
THIES;ARACHIDE;2021;22546.995532125;23593.25;955.6545
THIES;ARACHIDE;2022;21233.925;23593.25;900
THIES;SORGHO;2017;857.65;1009;850
THIES;SORGHO;2018;1020;1700;600
THIES;SORGHO;2019;975;1500;650
THIES;SORGHO;2020;1538.23492336215;1980.85754086942;776.55
THIES;SORGHO;2021;1241.2218051503;1834.62069624834;676.555
THIES;SORGHO;2022;1043.23148031302;1604.97150817388;650
THIES;MIL;2017;33201.9841576287;30074.2610123449;1104
THIES;MIL;2018;10815.75;24035;450
THIES;MIL;2019;12618;25236;500
THIES;MIL;2020;21444.1151877061;25407.7194167134;844
THIES;MIL;2021;18064.2949251241;26789.263300056;674.311
THIES;MIL;2022;24646.1222360515;26789.263300056;920
THIES;NIEBE;2017;3117.5659317873;5960.9291238763;523
THIES;NIEBE;2018;3960;7200;550
THIES;NIEBE;2019;4950.75;8050;615
THIES;NIEBE;2020;12548.133;13989;897
THIES;NIEBE;2021;17005;19000;895
THIES;NIEBE;2022;8977.5;19950;450
THIES;MANIOC;2017;70200;7800;9000
THIES;MANIOC;2018;85500;9000;9500
THIES;MANIOC;2019;110000;11000;10000
THIES;MANIOC;2020;154538.21;12890;11989
THIES;MANIOC;2021;190138.5;13113;14500
THIES;MANIOC;2022;183582;13113;14000
THIES;MAIS;2017;725.116;812;893
THIES;MAIS;2018;797.6276;893.2;893
THIES;MAIS;2019;883.5;950;930
THIES;MAIS;2020;585.48294;681;859.74
THIES;MAIS;2021;536.97282555;828.94;647.7825
THIES;MAIS;2022;583.128;833.04;700
TIVAOUANE;ARACHIDE;2017;39651.2724222825;39730.7338900626;998
TIVAOUANE;ARACHIDE;2018;33617.92;35840;938
TIVAOUANE;ARACHIDE;2019;24349.6;30437;800
TIVAOUANE;ARACHIDE;2020;50311.72049715;42315.525;1188.966
TIVAOUANE;ARACHIDE;2021;39762.1137149206;40812.6517780125;974.2595
TIVAOUANE;ARACHIDE;2022;32650.12142241;40812.6517780125;800
TIVAOUANE;SORGHO;2017;1147.0851;2066.82;555
TIVAOUANE;SORGHO;2018;1525;2500;610
TIVAOUANE;SORGHO;2019;510;1700;300
TIVAOUANE;SORGHO;2020;899.177967889146;1729.18839978682;520
TIVAOUANE;SORGHO;2021;933.837116766968;1848.44303222665;505.202
TIVAOUANE;SORGHO;2022;646.955061279328;1848.44303222665;350
TIVAOUANE;MIL;2017;22616.7423551935;25185.681910015;898
TIVAOUANE;MIL;2018;10500;25000;420
TIVAOUANE;MIL;2019;10500;21000;500
TIVAOUANE;MIL;2020;22676.72;32120;706
TIVAOUANE;MIL;2021;15421.7722065;27393.96;562.9625
TIVAOUANE;MIL;2022;9450.9162;27393.96;345
TIVAOUANE;NIEBE;2017;6298.76849355706;10859.9456785467;580
TIVAOUANE;NIEBE;2018;7804.5;12900;605
TIVAOUANE;NIEBE;2019;9790;22000;445
TIVAOUANE;NIEBE;2020;13838.65;14567;950
TIVAOUANE;NIEBE;2021;15720.1122;19008.6;827
TIVAOUANE;NIEBE;2022;7983.612;19959.03;400
TIVAOUANE;MANIOC;2017;391200;32600;12000
TIVAOUANE;MANIOC;2018;482400;40200;12000
TIVAOUANE;MANIOC;2019;410000;41000;10000
TIVAOUANE;MANIOC;2020;615141.45;38970;15785
TIVAOUANE;MANIOC;2021;571082;36844;15500
TIVAOUANE;MANIOC;2022;568842;37922.8;15000
TIVAOUANE;MAIS;2017;1285.492;1676;767
TIVAOUANE;MAIS;2018;1414.0412;1843.6;767
TIVAOUANE;MAIS;2019;390;1300;300
TIVAOUANE;MAIS;2020;954.60456;1604;595.14
TIVAOUANE;MAIS;2021;879.22827;1620;542.7335
TIVAOUANE;MAIS;2022;514.7904;1608.72;320
REGION DE ZIGUINCHOR;ARACHIDE;2017;31021.7086373224;24346.2705038763;1274.18729831262
REGION DE ZIGUINCHOR;ARACHIDE;2018;36623.1465349333;24847.6661191795;1473.90689971742
REGION DE ZIGUINCHOR;ARACHIDE;2019;27492;23700;1160
REGION DE ZIGUINCHOR;ARACHIDE;2020;42617.0803080285;31277.7961138312;1362.53462849267
REGION DE ZIGUINCHOR;ARACHIDE;2021;45351.5850521576;32987.2472829334;1374.82175045327
REGION DE ZIGUINCHOR;ARACHIDE;2022;40586.8556743787;32013.3567708365;1267.81005706195
REGION DE ZIGUINCHOR;SORGHO;2017;515.25906;534.434;964.121032718727
REGION DE ZIGUINCHOR;SORGHO;2018;587.8774;587.8774;1000
REGION DE ZIGUINCHOR;SORGHO;2019;460;600;766.666666666667
REGION DE ZIGUINCHOR;SORGHO;2020;531.712618484101;643.378117242978;826.438767862686
REGION DE ZIGUINCHOR;SORGHO;2021;723.101303034887;577.412098194917;1252.31408433494
REGION DE ZIGUINCHOR;SORGHO;2022;520.681877158876;588.537903448596;884.704067669881
REGION DE ZIGUINCHOR;RIZ;2017;141205.1379838;47002.2614486209;3004.22008711547
REGION DE ZIGUINCHOR;RIZ;2018;139003.9;44900;3095.85523385301
REGION DE ZIGUINCHOR;RIZ;2019;91621.0482818242;41789.4822897242;2192.44276937007
REGION DE ZIGUINCHOR;RIZ;2020;216625.792832361;69935.178747669;3097.5225446118
REGION DE ZIGUINCHOR;RIZ;2021;127021.970052;48206;2634.98257586193
REGION DE ZIGUINCHOR;RIZ;2022;229825.134125;69630.3;3300.64834023407
REGION DE ZIGUINCHOR;MIL;2017;3281.71206644181;4096.61915664366;801.078142965698
REGION DE ZIGUINCHOR;MIL;2018;4377.52475148695;5237.80534900974;835.755523506533
REGION DE ZIGUINCHOR;MIL;2019;3877.7;5030;770.914512922465
REGION DE ZIGUINCHOR;MIL;2020;7085.64957635678;7767.28237901645;912.243076870601
REGION DE ZIGUINCHOR;MIL;2021;4112.78983276924;4756.01311808992;864.755779820261
REGION DE ZIGUINCHOR;MIL;2022;4815.4444495957;4711.02857092634;1022.16413615357
REGION DE ZIGUINCHOR;NIEBE;2017;454.318939988181;1202.66796375522;377.75924334894
REGION DE ZIGUINCHOR;NIEBE;2018;618.171919596031;1400.55636183436;441.37596775212
REGION DE ZIGUINCHOR;NIEBE;2019;634.4;1555;407.974276527331
REGION DE ZIGUINCHOR;NIEBE;2020;874.804445197157;1681.56957682064;520.230894549816
REGION DE ZIGUINCHOR;NIEBE;2021;981.169314711384;1764.43118886607;556.082504607018
REGION DE ZIGUINCHOR;NIEBE;2022;732.552301254242;1438.60878048204;509.20883508634
REGION DE ZIGUINCHOR;MANIOC;2017;452;246.5;1833.67139959432
REGION DE ZIGUINCHOR;MANIOC;2018;2792;259.25;10769.5274831244
REGION DE ZIGUINCHOR;MANIOC;2019;3325.01;320;10390.65625
REGION DE ZIGUINCHOR;MANIOC;2020;6383.6894305272;525.6131;12145.2251295244
REGION DE ZIGUINCHOR;MANIOC;2021;13926.0733132917;1153.44263025321;12073.4858830687
REGION DE ZIGUINCHOR;MANIOC;2022;15344.849886731;1320.60618293848;11619.5502375941
REGION DE ZIGUINCHOR;MAIS;2017;2696.95011187236;1421.89354948621;1896.73137827152
REGION DE ZIGUINCHOR;MAIS;2018;3920.78510061658;2449.11328673715;1600.89985295865
REGION DE ZIGUINCHOR;MAIS;2019;2754.1;2130;1293.00469483568
REGION DE ZIGUINCHOR;MAIS;2020;3487.15593006667;2367;1473.23866922969
REGION DE ZIGUINCHOR;MAIS;2021;4361.46858980524;2566.57144921473;1699.33651803836
REGION DE ZIGUINCHOR;MAIS;2022;7826.9508;2805.492;2789.86744571006
BIGNONA;ARACHIDE;2017;20001.3327644262;15383.6288827048;1300.17
BIGNONA;ARACHIDE;2018;24975;18500;1350
BIGNONA;ARACHIDE;2019;21600;18000;1200
BIGNONA;ARACHIDE;2020;35863.3386412942;26134.02;1372.28557417857
BIGNONA;ARACHIDE;2021;35056.3715961119;25231.14;1389.40894450714
BIGNONA;ARACHIDE;2022;32800.482;25231.14;1300
BIGNONA;SORGHO;2017;283.29376;290.26;976
BIGNONA;SORGHO;2018;319.286;319.286;1000
BIGNONA;SORGHO;2019;297.5;350;850
BIGNONA;SORGHO;2020;247.277618484101;294.378117242978;840
BIGNONA;SORGHO;2021;307.135821882887;304.459018194917;1008.792
BIGNONA;SORGHO;2022;249.267858758876;311.584823448596;800
BIGNONA;RIZ;2017;55381.43124;18684;2964.11
BIGNONA;RIZ;2018;46253.9;15400;3003.5
BIGNONA;RIZ;2019;35094.024;17069.85;2055.90699391032
BIGNONA;RIZ;2020;103055.21548;31199.8;3303.07295174969
BIGNONA;RIZ;2021;56873.5080498;19851;2865.0198
BIGNONA;RIZ;2022;130805.959375;32743.55;3994.86186974229
BIGNONA;MIL;2017;2885.50543438665;3454.20589253333;835.36
BIGNONA;MIL;2018;3851.47814471512;4531.15075848837;850
BIGNONA;MIL;2019;3600;4500;800
BIGNONA;MIL;2020;4940.15157635678;5501.28237901645;898
BIGNONA;MIL;2021;3153.126153177;3663.615;860.6598
BIGNONA;MIL;2022;3791.841525;3663.615;1035
BIGNONA;NIEBE;2017;130.632953794286;435.443179314286;300
BIGNONA;NIEBE;2018;215.544373760571;478.987497245714;450
BIGNONA;NIEBE;2019;350;700;500
BIGNONA;NIEBE;2020;600.542;1039;578
BIGNONA;NIEBE;2021;624.7896;1041.316;600
BIGNONA;NIEBE;2022;369.443067656;738.886135312;500
BIGNONA;MANIOC;2017;153;127.5;12000
BIGNONA;MANIOC;2018;1683;140.25;12000
BIGNONA;MANIOC;2019;2133.67;170;12551
BIGNONA;MANIOC;2020;4530.6805585272;339.6131;13340.712
BIGNONA;MANIOC;2021;11302.9237132917;869.455670253209;13000
BIGNONA;MANIOC;2022;12706.740286731;1016.53922293848;12500
BIGNONA;MAIS;2017;421.78118;468.5;900.28
BIGNONA;MAIS;2018;1420.84927555698;1400.38038230233;1014.61666666667
BIGNONA;MAIS;2019;1107.6;1200;923
BIGNONA;MAIS;2020;1209.9097934;898;1347.3383
BIGNONA;MAIS;2021;2553.02582897256;1611.492;1584.26218
BIGNONA;MAIS;2022;4673.3268;1611.492;2900
OUSSOUYE;ARACHIDE;2017;3712.20513813245;3040.29904842953;1221
OUSSOUYE;ARACHIDE;2018;1339.86595493333;1030.66611917949;1300
OUSSOUYE;ARACHIDE;2019;900;900;1000
